id, timestamp, demand
1179704, 2022-08-21 16:25:38, 24729
1179705, 2022-08-21 16:30:40, 24802
1179706, 2022-08-21 16:35:38, 24895
1179707, 2022-08-21 16:40:49, 24958
1179708, 2022-08-21 16:45:39, 25036
1179709, 2022-08-21 16:50:37, 25227
1179710, 2022-08-21 16:55:40, 25344
1179711, 2022-08-21 17:00:42, 25437
1179712, 2022-08-21 17:05:39, 25458
1179713, 2022-08-21 17:10:39, 25465
1179714, 2022-08-21 17:15:39, 25559
1179715, 2022-08-21 17:20:39, 25857
1179716, 2022-08-21 17:25:38, 26029
1179717, 2022-08-21 17:30:39, 26167
1179718, 2022-08-21 17:35:39, 26110
1179719, 2022-08-21 17:41:09, 26191
1179720, 2022-08-21 17:45:41, 26333
1179721, 2022-08-21 17:50:39, 26401
1179722, 2022-08-21 17:55:42, 26397
1179723, 2022-08-21 18:00:39, 26368
1179724, 2022-08-21 18:05:39, 26302
1179725, 2022-08-21 18:11:16, 26341
1179726, 2022-08-21 18:15:39, 26297
1179727, 2022-08-21 18:20:39, 26281
1179728, 2022-08-21 18:25:38, 26211
1179729, 2022-08-21 18:30:39, 26142
1179730, 2022-08-21 18:35:41, 26073
1179731, 2022-08-21 18:40:39, 25951
1179732, 2022-08-21 18:45:40, 25939
1179733, 2022-08-21 18:50:39, 25970
1179734, 2022-08-21 18:55:39, 25985
1179735, 2022-08-21 19:00:40, 25959
1179736, 2022-08-21 19:05:38, 25868
1179737, 2022-08-21 19:11:33, 25868
1179738, 2022-08-21 19:15:39, 25959
1179739, 2022-08-21 19:20:40, 25956
1179740, 2022-08-21 19:25:38, 25961
1179741, 2022-08-21 19:30:40, 25874
1179742, 2022-08-21 19:35:38, 25838
1179743, 2022-08-21 19:40:51, 26047
1179744, 2022-08-21 19:46:21, 26106
1179745, 2022-08-21 19:50:39, 26124
1179746, 2022-08-21 19:55:38, 26107
1179747, 2022-08-21 20:00:39, 26104
1179748, 2022-08-21 20:05:38, 26352
1179749, 2022-08-21 20:11:05, 26444
1179750, 2022-08-21 20:15:51, 26259
1179751, 2022-08-21 20:20:39, 26220
1179752, 2022-08-21 20:25:38, 26115
1179753, 2022-08-21 20:30:39, 26098
1179754, 2022-08-21 20:35:38, 26005
1179755, 2022-08-21 20:40:45, 25800
1179756, 2022-08-21 20:45:38, 25618
1179757, 2022-08-21 20:50:39, 25389
1179758, 2022-08-21 20:55:40, 25231
1179759, 2022-08-21 21:00:41, 25028
1179760, 2022-08-21 21:05:39, 24803
1179761, 2022-08-21 21:10:40, 24639
1179762, 2022-08-21 21:15:40, 24683
1179763, 2022-08-21 21:20:39, 24488
1179764, 2022-08-21 21:25:38, 24488
1179765, 2022-08-21 21:30:41, 24188
1179766, 2022-08-21 21:35:41, 24188
1179767, 2022-08-21 21:40:38, 23944
1179768, 2022-08-21 21:45:40, 23535
1179769, 2022-08-21 21:50:41, 23286
1179770, 2022-08-21 21:55:38, 23160
1179771, 2022-08-21 22:00:39, 22962
1179772, 2022-08-21 22:05:38, 22685
1179773, 2022-08-21 22:10:38, 22694
1179774, 2022-08-21 22:15:38, 22827
1179775, 2022-08-21 22:20:40, 22827
1179776, 2022-08-21 22:25:38, 22624
1179777, 2022-08-21 22:30:39, 22294
1179778, 2022-08-21 22:35:38, 22236
1179779, 2022-08-21 22:40:42, 22236
1179780, 2022-08-21 22:45:40, 22149
1179781, 2022-08-21 22:50:38, 21945
1179782, 2022-08-21 22:55:42, 21829
1179783, 2022-08-21 23:00:39, 21829
1179784, 2022-08-21 23:05:38, 21841
1179785, 2022-08-21 23:10:39, 21841
1179786, 2022-08-21 23:15:39, 21959
1179787, 2022-08-21 23:20:39, 21959
1179788, 2022-08-21 23:25:39, 21872
1179789, 2022-08-21 23:30:40, 21872
1179790, 2022-08-21 23:35:39, 21586
1179791, 2022-08-21 23:40:40, 21715
1179792, 2022-08-21 23:45:43, 21586
1179793, 2022-08-21 23:50:40, 21614
1179794, 2022-08-21 23:55:38, 21570
